選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
吉田　裕太,ロッテ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.12,1.08,2020.0,1400,捕手,7,29,1991/07/21,183cm,99kg,O,右右,千葉,False
細川　亨,ロッテ,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2020.0,1600,捕手,19,40,1980/01/04,183cm,103kg,B,右右,青森,False
加藤　脩平,巨人,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2020.0,460,外野手,4,21,1999/03/28,178cm,79kg,O,右左,静岡,False
白崎　浩之,オリックス,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1500,内野手,8,30,1990/08/20,184cm,90kg,O,右右,北海道,False
細谷　圭,ロッテ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1720,内野手,15,32,1988/01/17,182cm,84kg,B,右右,群馬,False
山本　泰寛,,,,,,,,,,,,,,,,,,,,,2600,内野手,5,27,1993/10/10,176cm,76kg,B,右右,東京都,True
村上　海斗,,,,,,,,,,,,,,,,,,,,,710,外野手,3,25,1995/07/07,189cm,95kg,B,右右,京都,False
増田　陸,,,,,,,,,,,,,,,,,,,,,650,内野手,2,20,2000/06/17,178cm,85kg,A,右右,大阪,False
山下　航汰,,,,,,,,,,,,,,,,,,,,,600,外野手,2,20,2000/11/15,174cm,83kg,O,右左,大阪,False
菊田　拡和,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,2001/07/23,182cm,94kg,B,右右,茨城,False
山瀬　慎之助,,,,,,,,,,,,,,,,,,,,,540,捕手,1,19,2001/05/04,177cm,82kg,B,右右,石川,False
伊藤　海斗,,,,,,,,,,,,,,,,,,,,,540,外野手,1,19,2001/04/02,187cm,88kg,A,左左,山形,False
松井　義弥,,,,,,,,,,,,,,,,,,,,,520,内野手,2,20,2000/06/18,191cm,90kg,A,右左,福岡,False
八百板　卓丸,,,,,,,,,,,,,,,,,,,,,460,外野手,6,23,1997/01/17,180cm,82kg,O,右左,福島,False
高山　竜太朗,,,,,,,,,,,,,,,,,,,,,380,捕手,4,25,1995/02/21,186cm,87kg,A,右右,鹿児島,False
笠井　駿,,,,,,,,,,,,,,,,,,,,,300,外野手,3,25,1995/04/20,180cm,80kg,B,右右,東京都,True
折下　光輝,,,,,,,,,,,,,,,,,,,,,280,内野手,3,20,2000/02/14,177cm,86kg,A,右右,徳島,False
広畑　塁,,,,,,,,,,,,,,,,,,,,,280,捕手,3,25,1995/06/17,177cm,72kg,O,右左,福岡,False
比嘉　賢伸,,,,,,,,,,,,,,,,,,,,,270,内野手,3,20,2000/01/12,180cm,82kg,A,右左,大阪,False
小山　翔平,,,,,,,,,,,,,,,,,,,,,270,捕手,3,24,1996/03/25,170cm,70kg,O,右右,京都,False
荒井　颯太,,,,,,,,,,,,,,,,,,,,,270,外野手,3,21,1999/09/27,190cm,98kg,A,右右,新潟,False
黒田　響生,,,,,,,,,,,,,,,,,,,,,265,内野手,2,20,2000/07/21,183cm,80kg,B,右右,福井,False
加藤　壮太,,,,,,,,,,,,,,,,,,,,,240,外野手,1,22,1998/04/15,188cm,90kg,A,右左,愛知,False
平間　隼人,,,,,,,,,,,,,,,,,,,,,240,内野手,1,24,1996/12/16,173cm,75kg,A,右左,徳島,False
伊藤　隼太,,,,,,,,,,,,,,,,,,,,,1800,外野手,9,31,1989/05/08,177cm,82kg,O,右左,愛知,False
岡﨑　太一,,,,,,,,,,,,,,,,,,,,,1300,捕手,16,37,1983/06/20,180cm,82kg,O,右右,奈良,False
藤谷　洸介,,,,,,,,,,,,,,,,,,,,,630,内野手,4,24,1996/02/12,194cm,88kg,A,右右,山口,False
遠藤　成,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,2001/09/19,178cm,84kg,A,右左,秋田,False
藤田　健斗,,,,,,,,,,,,,,,,,,,,,500,捕手,1,19,2001/10/18,173cm,73kg,A,右右,滋賀,False
片山　雄哉,,,,,,,,,,,,,,,,,,,,,420,捕手,2,26,1994/06/18,177cm,91kg,B,右左,愛知,False
奥山　皓太,,,,,,,,,,,,,,,,,,,,,300,外野手,1,23,1997/09/03,186cm,93kg,A,右右,山梨,False
小野寺　暖,,,,,,,,,,,,,,,,,,,,,300,外野手,1,22,1998/03/17,183cm,82kg,A,右右,奈良,False
大野　奨太,,,,,,,,,,,,,,,,,,,,,7450,捕手,12,33,1987/01/13,177cm,78kg,O,右右,岐阜,False
藤井　淳志,,,,,,,,,,,,,,,,,,,,,4200,外野手,15,39,1981/05/20,183cm,82kg,O,右両,愛知,False
石橋　康太,,,,,,,,,,,,,,,,,,,,,720,捕手,2,20,2000/12/07,180cm,87kg,A,右右,千葉,False
伊藤　康祐,,,,,,,,,,,,,,,,,,,,,700,外野手,3,20,2000/02/03,174cm,75kg,AB,右右,愛知,False
髙松　渡,,,,,,,,,,,,,,,,,,,,,600,内野手,3,21,1999/07/02,176cm,65kg,A,右左,兵庫,False
石岡　諒太,,,,,,,,,,,,,,,,,,,,,600,内野手,5,28,1992/05/25,187cm,90kg,A,左左,兵庫,False
石川　雄洋,,,,,,,,,,,,,,,,,,,,,3900,内野手,16,34,1986/07/10,183cm,78kg,O,右左,静岡,False
関根　大気,,,,,,,,,,,,,,,,,,,,,1280,外野手,7,25,1995/06/28,173cm,78kg,A,左左,愛知,False
飛雄馬,,,,,,,,,,,,,,,,,,,,,660,内野手,9,29,1991/03/17,181cm,92kg,B,右右,大阪,False
東妻　純平,,,,,,,,,,,,,,,,,,,,,620,捕手,1,19,2001/07/03,172cm,77kg,AB,右右,和歌山,False
知野　直人,,,,,,,,,,,,,,,,,,,,,615,内野手,2,21,1999/02/16,182cm,85kg,A,右右,新潟,False
益子　京右,,,,,,,,,,,,,,,,,,,,,540,捕手,2,20,2000/12/27,176cm,83kg,A,右右,栃木,False
田部　隼人,,,,,,,,,,,,,,,,,,,,,520,内野手,1,19,2001/12/22,185cm,83kg,O,右右,島根,False
デラロサ,,,,,,,,,,,,,,,,,,,,,240,内野手,1,24,1996/01/24,188cm,92kg,不明,右両,ドミニカ共和国,True
石原　貴規,,,,,,,,,,,,,,,,,,,,,700,捕手,1,22,1998/02/03,173cm,75kg,A,右右,兵庫,False
韮澤　雄也,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,2001/05/20,178cm,80kg,AB,右左,新潟,False
中神　拓都,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,2000/05/29,175cm,90kg,O,右右,岐阜,False
永井　敦士,,,,,,,,,,,,,,,,,,,,,500,外野手,3,20,2000/01/10,178cm,88kg,B,右右,埼玉,False
木下　元秀,,,,,,,,,,,,,,,,,,,,,240,外野手,1,19,2001/07/25,183cm,87kg,O,左左,大阪,False
持丸　泰輝,,,,,,,,,,,,,,,,,,,,,240,捕手,1,19,2001/10/26,177cm,80kg,A,右左,北海道,False
奥村　展征,,,,,,,,,,,,,,,,,,,,,1400,内野手,7,25,1995/05/26,178cm,76kg,O,右左,滋賀,False
大村　孟,,,,,,,,,,,,,,,,,,,,,650,捕手,4,29,1991/12/21,169cm,78kg,AB,右左,福岡,False
内山　太嗣,,,,,,,,,,,,,,,,,,,,,240,捕手,2,24,1996/04/21,171cm,77kg,AB,右右,青森,False
内川　聖一,,,,,,,,,,,,,,,,,,,,,25000,内野手,20,38,1982/08/04,185cm,93kg,B,右右,大分,False
髙田　知季,,,,,,,,,,,,,,,,,,,,,2700,内野手,8,30,1990/05/06,176cm,71kg,O,右左,兵庫,False
佐藤　直樹,,,,,,,,,,,,,,,,,,,,,1600,外野手,1,22,1998/09/03,178cm,84kg,AB,右右,兵庫,False
増田　珠,,,,,,,,,,,,,,,,,,,,,660,内野手,3,21,1999/05/21,179cm,85kg,O,右右,長崎,False
野村　大樹,,,,,,,,,,,,,,,,,,,,,630,内野手,2,20,2000/09/10,170cm,80kg,O,右右,兵庫,False
谷川原　健太,,,,,,,,,,,,,,,,,,,,,600,捕手,5,23,1997/04/16,174cm,85kg,B,右左,愛知,False
古澤　勝吾,,,,,,,,,,,,,,,,,,,,,590,内野手,6,24,1996/09/05,177cm,80kg,B,右右,滋賀,False
水谷　瞬,,,,,,,,,,,,,,,,,,,,,500,外野手,2,19,2001/03/09,193cm,87kg,A,右右,愛知,False
堀内　汰門,,,,,,,,,,,,,,,,,,,,,500,捕手,6,24,1996/09/16,175cm,76kg,O,右右,埼玉,False
黒瀬　健太,,,,,,,,,,,,,,,,,,,,,500,内野手,5,23,1997/08/12,182cm,93kg,O,右右,大阪,False
小林　珠維,,,,,,,,,,,,,,,,,,,,,460,内野手,1,19,2001/05/07,183cm,86kg,A,右右,北海道,False
中村　宜聖,,,,,,,,,,,,,,,,,,,,,360,外野手,2,20,2000/07/03,184cm,88kg,O,右右,大分,False
渡邉　陸,,,,,,,,,,,,,,,,,,,,,360,捕手,2,20,2000/09/24,186cm,87kg,A,右左,熊本,False
舟越　秀虎,,,,,,,,,,,,,,,,,,,,,360,外野手,1,19,2001/08/23,182cm,71kg,O,右右,福岡,False
伊藤　大将,,,,,,,,,,,,,,,,,,,,,360,内野手,1,19,2001/07/27,178cm,75kg,A,右右,大阪,False
石塚　綜一郎,,,,,,,,,,,,,,,,,,,,,360,捕手,1,19,2001/06/07,181cm,85kg,B,右右,秋田,False
荒木　翔太,,,,,,,,,,,,,,,,,,,,,360,内野手,1,19,2001/04/05,184cm,85kg,A,右右,熊本,False
勝連　大稀,,,,,,,,,,,,,,,,,,,,,360,内野手,1,19,2001/04/30,175cm,66kg,B,右左,沖縄,False
日暮　矢麻人,,,,,,,,,,,,,,,,,,,,,300,外野手,3,21,1999/06/16,178cm,86kg,A,左左,神奈川,False
リチャード,,,,,,,,,,,,,,,,,,,,,300,内野手,3,21,1999/06/18,189cm,112kg,O,右右,沖縄,False
清水　陸哉,,,,,,,,,,,,,,,,,,,,,300,外野手,4,21,1999/01/22,185cm,83kg,AB,右右,大阪,False
大本　将吾,,,,,,,,,,,,,,,,,,,,,300,外野手,4,22,1998/04/22,186cm,103kg,AB,右左,愛媛,False
田城　飛翔,,,,,,,,,,,,,,,,,,,,,300,外野手,4,21,1999/03/19,179cm,66kg,B,右左,神奈川,False
平沢　大河,,,,,,,,,,,,,,,,,,,,,2300,内野手,5,23,1997/12/24,176cm,80kg,A,右左,宮城,False
髙濱　卓也,,,,,,,,,,,,,,,,,,,,,1000,内野手,13,31,1989/07/06,184cm,84kg,A,右左,佐賀,False
宗接　唯人,,,,,,,,,,,,,,,,,,,,,750,捕手,4,26,1994/07/06,183cm,90kg,O,右右,兵庫,False
三家　和真,,,,,,,,,,,,,,,,,,,,,750,外野手,6,27,1993/08/13,180cm,83kg,B,右両,和歌山,False
松田　進,,,,,,,,,,,,,,,,,,,,,750,内野手,2,26,1994/08/29,188cm,93kg,O,右右,神奈川,False
山口　航輝,,,,,,,,,,,,,,,,,,,,,560,外野手,2,20,2000/08/18,183cm,97kg,A,右右,大阪,False
植田　将太,,,,,,,,,,,,,,,,,,,,,300,捕手,1,23,1997/12/18,180cm,83kg,AB,右右,大阪,False
永江　恭平,,,,,,,,,,,,,,,,,,,,,990,内野手,9,27,1993/05/07,174cm,80kg,B,右左,佐賀,False
佐藤　龍世,,,,,,,,,,,,,,,,,,,,,840,内野手,2,23,1997/01/15,174cm,81kg,AB,右右,北海道,False
森越　祐人,,,,,,,,,,,,,,,,,,,,,750,内野手,10,32,1988/08/11,178cm,70kg,A,右右,愛知,False
川野　涼多,,,,,,,,,,,,,,,,,,,,,650,内野手,1,19,2001/06/28,178cm,78kg,AB,右両,熊本,False
駒月　仁人,,,,,,,,,,,,,,,,,,,,,600,捕手,9,27,1993/04/21,176cm,97kg,O,右右,京都,False
牧野　翔矢,,,,,,,,,,,,,,,,,,,,,600,捕手,2,19,2001/03/04,178cm,80kg,B,右左,石川,False
齊藤　誠人,,,,,,,,,,,,,,,,,,,,,500,捕手,3,25,1995/08/07,180cm,85kg,A,右左,北海道,False
綱島　龍生,,,,,,,,,,,,,,,,,,,,,500,内野手,3,20,2000/01/21,178cm,76kg,A,右左,新潟,False
中熊　大智,,,,,,,,,,,,,,,,,,,,,400,捕手,2,24,1996/08/27,174cm,87kg,A,右左,熊本,False
オコエ　瑠偉,,,,,,,,,,,,,,,,,,,,,1200,外野手,5,23,1997/07/21,185cm,90kg,O,右右,東京都,True
耀飛,,,,,,,,,,,,,,,,,,,,,700,外野手,3,24,1996/03/05,180cm,96kg,A,右右,大阪,False
フェルナンド,,,,,,,,,,,,,,,,,,,,,600,外野手,6,28,1992/04/13,175cm,79kg,O,右右,ブラジル,True
武藤　敦貴,,,,,,,,,,,,,,,,,,,,,560,外野手,1,19,2001/06/15,178cm,73kg,A,左左,福岡,False
水上　桂,,,,,,,,,,,,,,,,,,,,,560,捕手,1,19,2001/07/05,172cm,75kg,O,右右,兵庫,False
吉持　亮汰,,,,,,,,,,,,,,,,,,,,,500,内野手,5,27,1993/11/04,175cm,68kg,AB,右右,大阪,False
山﨑　真彰,,,,,,,,,,,,,,,,,,,,,300,内野手,1,25,1995/09/26,182cm,84kg,O,右左,東京都,True
南　要輔,,,,,,,,,,,,,,,,,,,,,270,内野手,4,26,1994/08/07,175cm,73kg,O,右右,東京都,True
松本　京志郎,,,,,,,,,,,,,,,,,,,,,250,内野手,3,21,1999/09/21,172cm,72kg,O,右左,福島,False
中村　和希,,,,,,,,,,,,,,,,,,,,,250,外野手,3,25,1995/10/26,173cm,75kg,A,左左,大阪,False
澤野　聖悠,,,,,,,,,,,,,,,,,,,,,230,内野手,1,18,2002/03/09,184cm,85kg,A,右左,愛知,False
江川　侑斗,,,,,,,,,,,,,,,,,,,,,230,捕手,1,19,2001/06/29,177cm,81kg,B,右右,大分,False
黒羽根　利規,,,,,,,,,,,,,,,,,,,,,1250,捕手,15,33,1987/06/02,179cm,92kg,A,右右,神奈川,False
白村　明弘,,,,,,,,,,,,,,,,,,,,,900,外野手,7,29,1991/12/11,187cm,83kg,B,右左,岐阜,False
梅林　優貴,,,,,,,,,,,,,,,,,,,,,700,捕手,1,22,1998/03/14,173cm,85kg,A,右右,広島,False
片岡　奨人,,,,,,,,,,,,,,,,,,,,,700,外野手,1,23,1997/11/16,184cm,78kg,O,右左,北海道,False
万波　中正,,,,,,,,,,,,,,,,,,,,,530,外野手,2,20,2000/04/07,191cm,95kg,A,右右,東京都,True
上野　響平,,,,,,,,,,,,,,,,,,,,,530,内野手,1,19,2001/04/26,172cm,68kg,A,右右,大阪,False
難波　侑平,,,,,,,,,,,,,,,,,,,,,520,内野手,3,21,1999/05/06,178cm,79kg,B,右左,岡山,False
今井　順之助,,,,,,,,,,,,,,,,,,,,,510,内野手,4,22,1998/05/25,175cm,91kg,A,右左,岐阜,False
姫野　優也,,,,,,,,,,,,,,,,,,,,,490,外野手,5,23,1997/04/02,184cm,83kg,B,右右,大阪,False
海老原　一佳,,,,,,,,,,,,,,,,,,,,,330,外野手,2,25,1995/09/13,189cm,96kg,A,右左,東京都,True
宮田　輝星,,,,,,,,,,,,,,,,,,,,,240,外野手,1,23,1997/12/02,177cm,69kg,A,右両,鹿児島,False
飯田　大祐,,,,,,,,,,,,,,,,,,,,,860,捕手,4,30,1990/09/19,181cm,85kg,O,右右,茨城,False
岡﨑　大輔,,,,,,,,,,,,,,,,,,,,,560,内野手,4,22,1998/09/17,182cm,75kg,AB,右左,埼玉,False
根本　薫,,,,,,,,,,,,,,,,,,,,,460,外野手,4,22,1998/07/29,185cm,88kg,B,左左,茨城,False
稲富　宏樹,,,,,,,,,,,,,,,,,,,,,260,捕手,3,21,1999/04/27,178cm,83kg,O,右左,大阪,False
フェリペ,,,,,,,,,,,,,,,,,,,,,250,捕手,3,21,1999/09/04,176cm,76kg,O,右右,静岡,False
比屋根　彰人,,,,,,,,,,,,,,,,,,,,,250,内野手,3,21,1999/08/25,180cm,96kg,A,右右,沖縄,False
鶴見　凌也,,,,,,,,,,,,,,,,,,,,,240,捕手,1,19,2001/11/22,174cm,75kg,O,右右,茨城,False
平野　大和,,,,,,,,,,,,,,,,,,,,,240,外野手,1,19,2001/08/07,177cm,82kg,O,右右,宮崎,False
佐藤　優悟,,,,,,,,,,,,,,,,,,,,,240,外野手,1,23,1997/04/02,182cm,90kg,B,右右,宮城,False
