選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
藤本　敦士,ヤクルト,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2013.0,2900,内野手,13,36,1977/10/04,174cm,72kg,O型,右左,兵庫,False
米野　智人,西武,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.86,-2.57,2013.0,1400,外野手,14,31,1982/01/21,183cm,83kg,B型,右右,北海道,False
古城　茂幸,巨人,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.86,-2.57,2013.0,3700,内野手,16,37,1976/01/12,174cm,77kg,B型,右左,千葉,False
林　威助,阪神,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2013.0,2000,外野手,11,34,1979/01/22,179cm,81kg,B型,左左,台湾,True
磯村　嘉孝,広島,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333,1.39,2.03,2013.0,550,捕手,3,21,1992/11/01,178cm,82kg,A型,右右,愛知,False
加治前　竜一,巨人,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2013.0,1600,外野手,6,28,1985/04/06,175cm,80kg,A型,右右,奈良,False
斉藤　彰吾,西武,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,5.60,6.48,2013.0,800,外野手,6,24,1989/05/14,179cm,82kg,B型,左左,埼玉,False
野中　信吾,オリックス,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85,-5.54,2013.0,1600,外野手,12,30,1983/09/24,168cm,70kg,A型,右両,佐賀,False
中嶋　聡,日本ハム,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2013.0,3200,捕手,27,44,1969/03/27,182cm,82kg,AB型,右右,秋田,False
西田　直斗,阪神,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2013.0,600,内野手,2,20,1993/04/26,186cm,72kg,O型,右左,大阪,False
中川　大志,楽天,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2013.0,600,内野手,5,23,1990/06/08,186cm,92kg,A型,右右,愛知,False
緒方　凌介,阪神,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2013.0,660,外野手,1,23,1990/08/25,176cm,75kg,O型,右左,大阪,False
隠善　智也,巨人,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2013.0,1000,外野手,7,29,1984/06/05,174cm,77kg,O型,左左,広島,False
大累　進,巨人,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2013.0,1200,内野手,1,23,1990/08/31,175cm,70kg,O型,右右,北海道,False
鬼屋敷　正人,巨人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2013.0,540,捕手,4,22,1991/06/19,178cm,84kg,O型,右右,三重,False
市川　友也,巨人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2013.0,650,捕手,4,28,1985/05/09,176cm,81kg,O型,右右,神奈川,False
横川　史学,,,,,,,,,,,,,,,,,,,,,1400,外野手,7,29,1984/12/03,186cm,90kg,B型,右左,千葉,False
辻　東倫,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1994/08/11,181cm,83kg,B型,右左,三重,False
高橋　洸,,,,,,,,,,,,,,,,,,,,,540,内野手,2,20,1993/04/30,184cm,77kg,A型,右右,新潟,False
丸毛　謙一,,,,,,,,,,,,,,,,,,,,,320,外野手,3,25,1988/08/02,183cm,78kg,A型,右右,大阪,False
和田　凌太,,,,,,,,,,,,,,,,,,,,,260,内野手,3,21,1992/07/20,180cm,75kg,O型,右両,広島,False
荻野　貴幸,,,,,,,,,,,,,,,,,,,,,260,内野手,3,25,1988/04/15,176cm,69kg,O型,右左,愛知,False
芳川　庸,,,,,,,,,,,,,,,,,,,,,250,捕手,2,20,1993/08/18,183cm,93kg,A型,右右,京都,False
松冨　倫,,,,,,,,,,,,,,,,,,,,,240,内野手,1,23,1990/04/26,171cm,70kg,B型,右右,大分,False
狩野　恵輔,,,,,,,,,,,,,,,,,,,,,1200,外野手,13,31,1982/12/17,181cm,81kg,B型,右右,群馬,False
岡崎　太一,,,,,,,,,,,,,,,,,,,,,1050,捕手,9,30,1983/06/20,180cm,85kg,O型,右右,奈良,False
小豆畑　眞也,,,,,,,,,,,,,,,,,,,,,840,捕手,1,25,1988/07/22,181cm,83kg,B型,右右,岐阜,False
北條　史也,,,,,,,,,,,,,,,,,,,,,720,内野手,1,19,1994/07/29,177cm,75kg,O型,右右,大阪,False
一二三　慎太,,,,,,,,,,,,,,,,,,,,,680,外野手,3,21,1992/09/29,187cm,83kg,A型,右右,大阪,False
中谷　将大,,,,,,,,,,,,,,,,,,,,,600,外野手,3,20,1993/01/05,187cm,85kg,A型,右右,福岡,False
橋本　良平,,,,,,,,,,,,,,,,,,,,,530,捕手,7,25,1988/09/28,183cm,94kg,B型,右右,大阪,False
黒田　祐輔,,,,,,,,,,,,,,,,,,,,,440,外野手,6,27,1986/05/01,192cm,82kg,B型,右右,静岡,False
原口　文仁,,,,,,,,,,,,,,,,,,,,,400,捕手,4,21,1992/03/03,182cm,84kg,AB型,右右,埼玉,False
阪口　哲也,,,,,,,,,,,,,,,,,,,,,300,内野手,3,21,1992/08/31,180cm,76kg,O型,右左,大阪,False
穴田　真規,,,,,,,,,,,,,,,,,,,,,300,内野手,3,20,1993/02/01,180cm,81kg,O型,右右,大阪,False
藤井　宏政,,,,,,,,,,,,,,,,,,,,,240,内野手,5,23,1990/05/18,183cm,84kg,B型,右右,兵庫,False
ディアス,,,,,,,,,,,,,,,,,,,,,1600,外野手,2,32,1981/12/10,182cm,95kg,不明,右右,ドミニカ共和国,True
杉山　翔大,,,,,,,,,,,,,,,,,,,,,1200,捕手,1,22,1991/02/10,173cm,88kg,O型,右右,千葉,False
古本　武尊,,,,,,,,,,,,,,,,,,,,,800,外野手,1,23,1990/12/04,176cm,87kg,B型,右左,福岡,False
溝脇　隼人,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1994/05/17,178cm,70kg,O型,右左,熊本,False
吉田　利一,,,,,,,,,,,,,,,,,,,,,520,外野手,4,26,1987/04/27,178cm,72kg,A型,右左,奈良,False
宋　相勲,,,,,,,,,,,,,,,,,,,,,500,外野手,2,20,1993/02/24,190cm,93kg,O型,右右,韓国,True
赤田　龍一郎,,,,,,,,,,,,,,,,,,,,,400,捕手,4,25,1988/01/07,178cm,80kg,B型,右左,愛知,False
井藤　真吾,,,,,,,,,,,,,,,,,,,,,400,外野手,5,23,1990/05/27,185cm,79kg,B型,右左,岐阜,False
赤坂　和幸,,,,,,,,,,,,,,,,,,,,,400,外野手,6,24,1989/09/04,185cm,83kg,B型,右右,神奈川,False
嶋村　一輝,,,,,,,,,,,,,,,,,,,,,1500,内野手,10,32,1981/10/13,180cm,87kg,B型,右右,山口,False
内藤　雄太,,,,,,,,,,,,,,,,,,,,,1400,外野手,8,30,1983/11/29,182cm,86kg,O型,右左,神奈川,False
細山田　武史,,,,,,,,,,,,,,,,,,,,,600,捕手,5,27,1986/04/29,179cm,77kg,A型,右右,鹿児島,False
飛雄馬,,,,,,,,,,,,,,,,,,,,,550,内野手,2,22,1991/03/17,180cm,89kg,B型,右右,大阪,False
渡邊　雄貴,,,,,,,,,,,,,,,,,,,,,510,内野手,2,20,1993/04/09,180cm,77kg,O型,右右,岡山,False
鶴岡　賢二郎,,,,,,,,,,,,,,,,,,,,,490,捕手,3,26,1987/07/07,178cm,85kg,AB型,右右,埼玉,False
乙坂　智,,,,,,,,,,,,,,,,,,,,,480,外野手,2,19,1994/01/06,182cm,80kg,O型,右左,神奈川,False
西森　将司,,,,,,,,,,,,,,,,,,,,,360,捕手,2,26,1987/12/29,182cm,80kg,A型,右両,京都,False
モスカテル,,,,,,,,,,,,,,,,,,,,,300,捕手,1,22,1991/05/16,185cm,80kg,不明,右右,ベネズエラ,True
松下　一郎,,,,,,,,,,,,,,,,,,,,,290,捕手,3,25,1988/07/19,172cm,80kg,O型,右右,兵庫,False
東出　輝裕,,,,,,,,,,,,,,,,,,,,,9000,内野手,15,33,1980/08/21,171cm,73kg,A型,右左,福井,False
土生　翔平,,,,,,,,,,,,,,,,,,,,,900,外野手,2,24,1989/08/16,180cm,81kg,O型,右左,広島,False
松本　高明,,,,,,,,,,,,,,,,,,,,,850,内野手,11,29,1984/04/12,177cm,73kg,B型,右左,東京都,True
高橋　大樹,,,,,,,,,,,,,,,,,,,,,700,外野手,1,19,1994/05/11,181cm,80kg,O型,右右,大阪,False
上村　和裕,,,,,,,,,,,,,,,,,,,,,650,捕手,13,30,1983/02/20,178cm,85kg,O型,右右,北海道,False
庄司　隼人,,,,,,,,,,,,,,,,,,,,,550,内野手,4,22,1991/06/21,175cm,70kg,A型,右左,静岡,False
中村　憲,,,,,,,,,,,,,,,,,,,,,500,外野手,6,24,1989/09/27,186cm,85kg,B型,左左,京都,False
美間　優槻,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1994/05/26,177cm,80kg,B型,右右,徳島,False
申　成鉉,,,,,,,,,,,,,,,,,,,,,450,内野手,5,23,1990/10/19,183cm,85kg,A型,右右,韓国,True
中谷　翼,,,,,,,,,,,,,,,,,,,,,400,内野手,8,29,1984/09/30,180cm,80kg,A型,右左,大阪,False
中村　亘佑,,,,,,,,,,,,,,,,,,,,,350,捕手,4,22,1991/04/02,181cm,83kg,O型,右右,神奈川,False
森下　宗,,,,,,,,,,,,,,,,,,,,,300,外野手,1,22,1991/02/23,176cm,76kg,B型,左左,静岡,False
中村　真崇,,,,,,,,,,,,,,,,,,,,,300,外野手,2,30,1983/11/07,183cm,92kg,AB型,右右,福岡,False
三家　和真,,,,,,,,,,,,,,,,,,,,,250,外野手,2,20,1993/08/13,180cm,78kg,B型,右両,和歌山,False
野口　祥順,,,,,,,,,,,,,,,,,,,,,1350,内野手,14,32,1981/05/16,185cm,83kg,A型,右右,茨城,False
楠城　祐介,,,,,,,,,,,,,,,,,,,,,900,外野手,5,29,1984/01/27,177cm,84kg,B型,右右,福岡,False
星野　雄大,,,,,,,,,,,,,,,,,,,,,800,捕手,1,25,1988/10/19,177cm,80kg,B型,右右,岡山,False
川上　竜平,,,,,,,,,,,,,,,,,,,,,720,外野手,2,20,1993/05/08,181cm,80kg,A型,右右,沖縄,False
水野　祐希,,,,,,,,,,,,,,,,,,,,,540,捕手,8,26,1987/06/09,180cm,80kg,A型,右右,愛知,False
又野　知弥,,,,,,,,,,,,,,,,,,,,,500,内野手,3,21,1992/10/09,187cm,83kg,O型,右右,北海道,False
佐藤　貴規,,,,,,,,,,,,,,,,,,,,,330,外野手,3,20,1993/01/29,181cm,78kg,B型,右左,宮城,False
塚田　正義,,,,,,,,,,,,,,,,,,,,,1100,内野手,2,24,1989/07/23,177cm,80kg,A型,右右,茨城,False
中原　恵司,,,,,,,,,,,,,,,,,,,,,800,外野手,4,26,1987/07/10,184cm,85kg,AB型,右右,愛知,False
真砂　勇介,,,,,,,,,,,,,,,,,,,,,500,外野手,1,19,1994/05/04,184cm,80kg,B型,右右,京都,False
白根　尚貴,,,,,,,,,,,,,,,,,,,,,490,内野手,2,20,1993/04/28,185cm,88kg,A型,右右,島根,False
柴田　亮輔,,,,,,,,,,,,,,,,,,,,,480,内野手,8,26,1987/07/18,183cm,80kg,A型,右左,愛知,False
豊福　晃司,,,,,,,,,,,,,,,,,,,,,440,内野手,4,22,1991/05/17,178cm,78kg,B型,右左,佐賀,False
安田　圭佑,,,,,,,,,,,,,,,,,,,,,430,外野手,3,26,1987/10/06,173cm,73kg,A型,左左,宮崎,False
新崎　慎弥,,,,,,,,,,,,,,,,,,,,,400,内野手,2,24,1989/10/22,170cm,69kg,B型,右左,沖縄,False
飯田　一弥,,,,,,,,,,,,,,,,,,,,,400,捕手,2,27,1986/03/10,182cm,84kg,O型,右右,兵庫,False
笹沼　明広,,,,,,,,,,,,,,,,,,,,,400,捕手,2,26,1987/07/17,184cm,82kg,B型,右右,栃木,False
八木　健史,,,,,,,,,,,,,,,,,,,,,400,捕手,1,23,1990/01/13,184cm,81kg,B型,右右,福岡,False
亀澤　恭平,,,,,,,,,,,,,,,,,,,,,400,内野手,2,25,1988/10/15,172cm,72kg,B型,右左,岡山,False
宮崎　駿,,,,,,,,,,,,,,,,,,,,,400,内野手,1,23,1990/11/27,176cm,70kg,B型,右左,福井,False
猪本　健太郎,,,,,,,,,,,,,,,,,,,,,300,捕手,5,23,1990/12/23,182cm,92kg,O型,右右,熊本,False
釜元　豪,,,,,,,,,,,,,,,,,,,,,270,外野手,2,20,1993/09/03,180cm,78kg,B型,右左,長崎,False
中原　大樹,,,,,,,,,,,,,,,,,,,,,270,内野手,3,21,1992/06/06,184cm,103kg,A型,右右,鹿児島,False
大滝　勇佑,,,,,,,,,,,,,,,,,,,,,270,内野手,1,19,1994/04/05,180cm,78kg,B型,右右,大阪,False
拓也,,,,,,,,,,,,,,,,,,,,,270,捕手,3,21,1992/11/05,169cm,74kg,O型,右右,大分,False
工藤　隆人,,,,,,,,,,,,,,,,,,,,,1690,外野手,9,32,1981/03/30,171cm,73kg,A型,左左,青森,False
青野　毅,,,,,,,,,,,,,,,,,,,,,1130,内野手,13,30,1983/01/12,178cm,83kg,B型,右右,鹿児島,False
小池　翔大,,,,,,,,,,,,,,,,,,,,,850,捕手,3,25,1988/06/24,183cm,86kg,O型,右右,東京都,True
翔太,,,,,,,,,,,,,,,,,,,,,550,内野手,4,22,1991/09/17,180cm,78kg,A型,右右,沖縄,False
角　晃多,,,,,,,,,,,,,,,,,,,,,440,内野手,5,22,1991/01/13,168cm,74kg,A型,右左,神奈川,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,650,捕手,6,23,1990/02/22,182cm,84kg,A型,右右,兵庫,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,6,24,1989/06/28,185cm,85kg,B型,右左,福井,False
駒月　仁人,,,,,,,,,,,,,,,,,,,,,600,外野手,2,20,1993/04/21,176cm,85kg,O型,右右,京都,False
岳野　竜也,,,,,,,,,,,,,,,,,,,,,600,捕手,5,27,1986/05/14,180cm,90kg,O型,右右,福岡,False
水口　大地,,,,,,,,,,,,,,,,,,,,,300,内野手,1,24,1989/06/28,165cm,60kg,A型,右左,長崎,False
藤澤　亨明,,,,,,,,,,,,,,,,,,,,,300,捕手,2,24,1989/11/11,180cm,80kg,B型,右左,長野,False
西村　弥,,,,,,,,,,,,,,,,,,,,,1500,内野手,8,30,1983/09/08,177cm,75kg,A型,右両,沖縄,False
河田　寿司,,,,,,,,,,,,,,,,,,,,,910,内野手,8,34,1979/12/05,180cm,90kg,O型,右左,熊本,False
島井　寛仁,,,,,,,,,,,,,,,,,,,,,840,外野手,1,23,1990/06/19,175cm,70kg,A型,右右,沖縄,False
定岡　卓摩,,,,,,,,,,,,,,,,,,,,,600,内野手,9,27,1986/10/17,180cm,85kg,O型,右右,福岡,False
北川　倫太郎,,,,,,,,,,,,,,,,,,,,,600,外野手,2,20,1993/06/21,184cm,80kg,B型,右左,大阪,False
下妻　貴寛,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1994/04/15,186cm,86kg,B型,右右,山形,False
柿澤　貴裕,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1994/07/30,179cm,80kg,A型,右左,鹿児島,False
勧野　甲輝,,,,,,,,,,,,,,,,,,,,,590,内野手,3,21,1992/07/12,182cm,86kg,O型,右右,大阪,False
山本　大明,,,,,,,,,,,,,,,,,,,,,560,捕手,7,25,1988/06/10,183cm,90kg,A型,右右,大阪,False
小関　翔太,,,,,,,,,,,,,,,,,,,,,560,捕手,4,22,1991/09/06,181cm,81kg,B型,右右,福岡,False
川口　隼人,,,,,,,,,,,,,,,,,,,,,440,外野手,3,28,1985/08/07,168cm,70kg,A型,右左,神奈川,False
ララ,,,,,,,,,,,,,,,,,,,,,240,外野手,1,24,1989/03/02,190cm,95kg,不明,右右,ドミニカ共和国,True
ポロ,,,,,,,,,,,,,,,,,,,,,240,内野手,1,20,1993/04/02,185cm,77kg,不明,右右,ドミニカ共和国,True
神保　貴宏,,,,,,,,,,,,,,,,,,,,,240,外野手,2,27,1986/12/09,174cm,76kg,O型,右右,北海道,False
加藤　政義,,,,,,,,,,,,,,,,,,,,,950,内野手,4,26,1987/04/28,173cm,76kg,B型,右左,宮城,False
岩舘　学,,,,,,,,,,,,,,,,,,,,,840,内野手,10,32,1981/04/14,177cm,76kg,A型,右右,千葉,False
北　篤,,,,,,,,,,,,,,,,,,,,,650,外野手,7,25,1988/11/26,182cm,83kg,A型,右左,石川,False
大嶋　匠,,,,,,,,,,,,,,,,,,,,,550,捕手,2,23,1990/02/14,180cm,92kg,A型,右左,群馬,False
森本　龍弥,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1994/06/12,185cm,90kg,O型,右右,兵庫,False
荒張　裕司,,,,,,,,,,,,,,,,,,,,,500,捕手,4,24,1989/04/24,180cm,85kg,O型,右右,大阪,False
宇佐美　塁大,,,,,,,,,,,,,,,,,,,,,480,内野手,1,19,1994/10/24,177cm,83kg,B型,右右,広島,False
梶本　勇介,,,,,,,,,,,,,,,,,,,,,1500,内野手,12,30,1983/12/18,175cm,79kg,AB型,右両,大阪,False
横山　徹也,,,,,,,,,,,,,,,,,,,,,1150,捕手,11,29,1984/06/26,176cm,83kg,A型,右右,京都,False
庄司　龍二,,,,,,,,,,,,,,,,,,,,,700,捕手,2,26,1987/02/01,176cm,80kg,AB型,右右,和歌山,False
原　大輝,,,,,,,,,,,,,,,,,,,,,300,捕手,1,25,1988/06/02,174cm,76kg,A型,右右,広島,False
西川　拓喜,,,,,,,,,,,,,,,,,,,,,280,外野手,1,26,1987/08/15,171cm,68kg,A型,右左,山梨,False
柿原　翔樹,,,,,,,,,,,,,,,,,,,,,240,内野手,2,20,1993/04/23,176cm,76kg,O型,右右,福岡,False
稲倉　大輝,,,,,,,,,,,,,,,,,,,,,240,外野手,2,20,1993/05/11,180cm,85kg,A型,右右,熊本,False
