選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
大田　泰示,巨人,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2009.0,1200,内野手,1,19,1990/06/09,188cm,90kg,O型,右右,広島,False
堂上　直倫,中日,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,780,内野手,3,21,1988/09/23,182cm,80kg,O型,右右,愛知,False
西村　弥,楽天,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,720,内野手,4,26,1983/09/08,177cm,75kg,A型,右両,沖縄,False
尾形　佳紀,広島,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2009.0,850,内野手,6,31,1978/08/05,175cm,70kg,O型,右左,北海道,False
高橋　由伸,巨人,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2009.0,35000,外野手,12,34,1975/04/03,180cm,87kg,O型,右左,千葉,False
中東　直瑛,広島,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2.43,2009.0,800,捕手,3,28,1981/10/05,168cm,73kg,B型,右左,広島,False
渡辺　正人,ロッテ,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2009.0,1670,内野手,12,30,1979/04/03,183cm,80kg,A型,右右,大阪,False
三輪　正義,ヤクルト,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-8.64,2009.0,500,内野手,2,25,1984/01/23,168cm,68kg,A型,右左,山口,False
仲澤　忠厚,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2009.0,1600,内野手,9,27,1982/09/01,180cm,78kg,AB型,右右,福井,False
岩舘　学,巨人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2009.0,1000,内野手,6,28,1981/04/14,177cm,76kg,A型,右右,千葉,False
實松　一成,,,,,,,,,,,,,,,,,,,,,1400,捕手,11,28,1981/01/18,177cm,81kg,A型,右右,佐賀,False
仲澤　広基,,,,,,,,,,,,,,,,,,,,,720,内野手,1,22,1987/01/22,182cm,79kg,A型,右右,山梨,False
藤村　大介,,,,,,,,,,,,,,,,,,,,,540,内野手,2,20,1989/07/25,173cm,70kg,AB型,右左,熊本,False
橋本　到,,,,,,,,,,,,,,,,,,,,,500,外野手,1,19,1990/04/28,172cm,70kg,O型,右左,秋田,False
伊集院　峰弘,,,,,,,,,,,,,,,,,,,,,480,捕手,3,21,1988/06/04,177cm,80kg,A型,右右,鹿児島,False
佐藤　弘祐,,,,,,,,,,,,,,,,,,,,,440,捕手,6,24,1985/11/29,186cm,85kg,O型,右右,宮城,False
籾山　幸徳,,,,,,,,,,,,,,,,,,,,,300,内野手,2,24,1985/04/10,178cm,76kg,A型,右右,大阪,False
福元　淳史,,,,,,,,,,,,,,,,,,,,,240,内野手,1,26,1983/08/24,176cm,75kg,O型,右左,千葉,False
谷内田　敦士,,,,,,,,,,,,,,,,,,,,,240,捕手,2,19,1990/01/29,178cm,78kg,AB型,右右,北海道,False
山本　和作,,,,,,,,,,,,,,,,,,,,,240,内野手,1,23,1986/09/21,182cm,82kg,AB型,右右,兵庫,False
秀太,,,,,,,,,,,,,,,,,,,,,1700,内野手,15,32,1977/02/23,179cm,78kg,AB型,右左,熊本,False
前田　忠節,,,,,,,,,,,,,,,,,,,,,1500,内野手,10,32,1977/10/04,174cm,80kg,B型,右右,和歌山,False
上本　博紀,,,,,,,,,,,,,,,,,,,,,1000,内野手,1,23,1986/07/04,173cm,70kg,O型,右右,広島,False
高濱　卓也,,,,,,,,,,,,,,,,,,,,,840,内野手,2,20,1989/07/06,183cm,90kg,A型,右左,佐賀,False
小宮山　慎二,,,,,,,,,,,,,,,,,,,,,700,捕手,6,24,1985/11/26,177cm,81kg,A型,右右,神奈川,False
野原　将志,,,,,,,,,,,,,,,,,,,,,700,内野手,3,21,1988/04/04,184cm,84kg,A型,右右,長崎,False
橋本　良平,,,,,,,,,,,,,,,,,,,,,600,捕手,3,21,1988/09/28,183cm,92kg,B型,右右,大阪,False
高橋　勇丞,,,,,,,,,,,,,,,,,,,,,500,外野手,5,23,1986/06/07,178cm,77kg,AB型,右右,愛媛,False
大城　祐二,,,,,,,,,,,,,,,,,,,,,480,内野手,3,24,1985/10/07,172cm,74kg,B型,右左,沖縄,False
森田　一成,,,,,,,,,,,,,,,,,,,,,400,内野手,2,20,1989/08/04,185cm,90kg,A型,右左,岡山,False
田中　慎太朗,,,,,,,,,,,,,,,,,,,,,300,内野手,2,24,1985/05/15,181cm,79kg,AB型,右右,広島,False
野原　祐也,,,,,,,,,,,,,,,,,,,,,300,外野手,1,24,1985/01/07,177cm,83kg,B型,右左,埼玉,False
藤井　宏政,,,,,,,,,,,,,,,,,,,,,240,内野手,1,19,1990/05/18,183cm,81kg,B型,右右,兵庫,False
田中　大輔,,,,,,,,,,,,,,,,,,,,,1200,捕手,3,25,1984/12/18,174cm,75kg,O型,右右,広島,False
井藤　真吾,,,,,,,,,,,,,,,,,,,,,540,外野手,1,19,1990/05/27,185cm,79kg,B型,右左,岐阜,False
加藤　聡,,,,,,,,,,,,,,,,,,,,,400,外野手,1,23,1986/09/05,185cm,90kg,O型,右右,大阪,False
小林　高也,,,,,,,,,,,,,,,,,,,,,400,外野手,1,25,1984/02/26,180cm,85kg,A型,右右,東京都,True
斉藤　秀光,,,,,,,,,,,,,,,,,,,,,800,内野手,16,34,1975/04/18,182cm,78kg,A型,右右,神奈川,False
北　篤,,,,,,,,,,,,,,,,,,,,,670,内野手,3,21,1988/11/26,182cm,83kg,A型,右左,石川,False
坂本　大空也,,,,,,,,,,,,,,,,,,,,,470,外野手,2,20,1989/05/07,180cm,80kg,O型,左左,茨城,False
杉本　昌都,,,,,,,,,,,,,,,,,,,,,240,捕手,2,20,1989/04/28,184cm,86kg,O型,右右,兵庫,False
王　靖超,,,,,,,,,,,,,,,,,,,,,240,内野手,1,21,1988/07/13,185cm,86kg,不明,右右,中国,True
前田　智徳,,,,,,,,,,,,,,,,,,,,,12000,外野手,20,38,1971/06/14,175cm,80kg,AB型,右左,熊本,False
松山　竜平,,,,,,,,,,,,,,,,,,,,,900,外野手,2,24,1985/09/18,176cm,91kg,B型,右左,鹿児島,False
田中　彰,,,,,,,,,,,,,,,,,,,,,700,内野手,5,27,1982/10/23,187cm,86kg,A型,右右,東京都,True
鈴木　将光,,,,,,,,,,,,,,,,,,,,,650,外野手,4,22,1987/04/08,182cm,80kg,A型,右右,富山,False
安部　友裕,,,,,,,,,,,,,,,,,,,,,600,内野手,2,20,1989/06/24,181cm,80kg,O型,右左,福岡,False
比嘉　寿光,,,,,,,,,,,,,,,,,,,,,600,内野手,6,28,1981/04/19,185cm,87kg,O型,右右,沖縄,False
吉田　圭,,,,,,,,,,,,,,,,,,,,,550,内野手,7,25,1984/07/04,186cm,88kg,A型,左左,東京都,True
中谷　翼,,,,,,,,,,,,,,,,,,,,,500,内野手,4,25,1984/09/30,180cm,75kg,A型,右左,大阪,False
白濱　裕太,,,,,,,,,,,,,,,,,,,,,500,捕手,6,24,1985/10/31,180cm,80kg,A型,右右,大阪,False
山本　翔,,,,,,,,,,,,,,,,,,,,,500,捕手,8,25,1984/01/13,178cm,82kg,A型,右右,福岡,False
丸　佳浩,,,,,,,,,,,,,,,,,,,,,500,外野手,2,20,1989/04/11,177cm,80kg,AB型,右左,千葉,False
申　成鉉,,,,,,,,,,,,,,,,,,,,,450,内野手,1,19,1990/10/19,183cm,83kg,A型,右右,韓国,True
山内　敬太,,,,,,,,,,,,,,,,,,,,,350,外野手,2,24,1985/05/23,184cm,80kg,A型,右左,愛知,False
新田　玄気,,,,,,,,,,,,,,,,,,,,,1600,捕手,1,27,1982/08/22,172cm,80kg,A型,右右,東京都,True
斉藤　宜之,,,,,,,,,,,,,,,,,,,,,1000,外野手,15,33,1976/06/10,185cm,85kg,B型,右左,神奈川,False
牧谷　宇佐美,,,,,,,,,,,,,,,,,,,,,670,外野手,11,29,1980/05/01,188cm,95kg,B型,右右,北海道,False
大塚　淳,,,,,,,,,,,,,,,,,,,,,500,内野手,7,25,1984/06/08,173cm,75kg,A型,右右,茨城,False
水野　祐希,,,,,,,,,,,,,,,,,,,,,480,捕手,4,22,1987/06/09,180cm,77kg,A型,右右,愛知,False
小山田　貴雄,,,,,,,,,,,,,,,,,,,,,300,捕手,2,26,1983/01/11,190cm,100kg,O型,右右,神奈川,False
的場　直樹,,,,,,,,,,,,,,,,,,,,,1700,捕手,10,32,1977/05/09,180cm,85kg,O型,右右,大阪,False
立岡　宗一郎,,,,,,,,,,,,,,,,,,,,,700,内野手,1,19,1990/05/18,180cm,78kg,A型,右右,熊本,False
福田　秀平,,,,,,,,,,,,,,,,,,,,,700,内野手,3,20,1989/02/10,183cm,73kg,AB型,右左,神奈川,False
荒川　雄太,,,,,,,,,,,,,,,,,,,,,680,捕手,4,22,1987/10/14,182cm,88kg,O型,右右,東京都,True
中村　晃,,,,,,,,,,,,,,,,,,,,,580,外野手,2,20,1989/11/05,176cm,81kg,O型,左左,埼玉,False
李　杜軒,,,,,,,,,,,,,,,,,,,,,520,内野手,3,21,1988/04/21,174cm,80kg,A型,右右,台湾・台北市,True
藤井　翼,,,,,,,,,,,,,,,,,,,,,480,内野手,2,19,1990/02/23,189cm,83kg,A型,右左,富山,False
堂上　隼人,,,,,,,,,,,,,,,,,,,,,360,捕手,1,27,1982/03/12,182cm,85kg,B型,右右,神奈川,False
猪本　健太郎,,,,,,,,,,,,,,,,,,,,,240,捕手,1,19,1990/12/23,183cm,87kg,O型,右右,熊本,False
青野　毅,,,,,,,,,,,,,,,,,,,,,1700,内野手,9,26,1983/01/12,178cm,83kg,B型,右右,鹿児島,False
佐藤　賢治,,,,,,,,,,,,,,,,,,,,,600,外野手,3,21,1988/08/26,181cm,78kg,A型,右左,東京都,True
細谷　圭,,,,,,,,,,,,,,,,,,,,,600,内野手,4,21,1988/01/17,182cm,84kg,B型,右右,群馬,False
定岡　卓摩,,,,,,,,,,,,,,,,,,,,,500,内野手,5,23,1986/10/17,180cm,85kg,O型,右右,福岡,False
ムニス,,,,,,,,,,,,,,,,,,,,,500,外野手,1,33,1976/01/28,180cm,90kg,不明,右右,キューバ,True
青松　敬鎔,,,,,,,,,,,,,,,,,,,,,480,捕手,5,23,1986/12/07,185cm,83kg,O型,右右,京都,False
岡田　幸文,,,,,,,,,,,,,,,,,,,,,240,外野手,1,25,1984/07/06,177cm,70kg,O型,左左,栃木,False
宮本　裕司,,,,,,,,,,,,,,,,,,,,,240,捕手,2,26,1983/01/07,182cm,85kg,A型,右左,和歌山,False
白川　大輔,,,,,,,,,,,,,,,,,,,,,240,内野手,2,21,1988/06/30,171cm,75kg,A型,右右,香川,False
大谷　龍次,,,,,,,,,,,,,,,,,,,,,240,外野手,2,21,1988/08/28,178cm,77kg,A型,右右,鹿児島,False
角　晃多,,,,,,,,,,,,,,,,,,,,,240,内野手,1,18,1991/01/13,168cm,74kg,A型,右左,神奈川,False
生山　裕人,,,,,,,,,,,,,,,,,,,,,240,内野手,1,24,1985/05/10,183cm,78kg,O型,右左,大阪,False
吉田　真史,,,,,,,,,,,,,,,,,,,,,240,内野手,1,19,1990/04/08,180cm,77kg,B型,右両,群馬,False
大島　裕行,,,,,,,,,,,,,,,,,,,,,1250,外野手,10,28,1981/06/15,180cm,85kg,O型,左左,埼玉,False
吉見　太一,,,,,,,,,,,,,,,,,,,,,900,捕手,4,29,1980/07/23,183cm,84kg,B型,右右,京都,False
岳野　竜也,,,,,,,,,,,,,,,,,,,,,800,捕手,1,23,1986/05/14,180cm,82kg,O型,右右,福岡,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,600,捕手,2,19,1990/02/22,182cm,81kg,A型,右右,兵庫,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,2,20,1989/06/28,185cm,82kg,B型,右左,福井,False
斉藤　彰吾,,,,,,,,,,,,,,,,,,,,,600,外野手,2,20,1989/05/14,180cm,85kg,B型,左左,埼玉,False
浅村　栄斗,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1990/11/12,181cm,78kg,O型,右右,大阪,False
楠城　祐介,,,,,,,,,,,,,,,,,,,,,1200,外野手,1,25,1984/01/27,177cm,84kg,B型,右右,福岡,False
山崎　隆広,,,,,,,,,,,,,,,,,,,,,1000,外野手,4,33,1976/10/11,177cm,88kg,A型,右右,静岡,False
河田　寿司,,,,,,,,,,,,,,,,,,,,,850,内野手,4,30,1979/12/05,180cm,90kg,O型,右左,熊本,False
大廣　翔治,,,,,,,,,,,,,,,,,,,,,780,内野手,5,27,1982/07/29,183cm,90kg,A型,右右,群馬,False
井野　卓,,,,,,,,,,,,,,,,,,,,,700,捕手,4,26,1983/11/23,180cm,78kg,B型,右右,群馬,False
中川　大志,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1990/06/08,186cm,92kg,A型,右右,愛知,False
山本　大明,,,,,,,,,,,,,,,,,,,,,550,捕手,3,21,1988/06/10,183cm,75kg,A型,右右,大阪,False
銀次,,,,,,,,,,,,,,,,,,,,,500,捕手,4,21,1988/02/24,174cm,85kg,A型,右左,岩手,False
金子　洋平,,,,,,,,,,,,,,,,,,,,,880,外野手,3,28,1981/12/04,177cm,85kg,O型,右右,山口,False
尾崎　匡哉,,,,,,,,,,,,,,,,,,,,,650,捕手,7,25,1984/06/02,182cm,78kg,B型,右右,兵庫,False
今成　亮太,,,,,,,,,,,,,,,,,,,,,590,捕手,4,22,1987/10/06,178cm,74kg,O型,右左,埼玉,False
鵜久森　淳志,,,,,,,,,,,,,,,,,,,,,580,外野手,5,22,1987/02/01,189cm,85kg,O型,右右,愛媛,False
渡部　龍一,,,,,,,,,,,,,,,,,,,,,550,捕手,6,24,1985/10/02,171cm,79kg,A型,右右,北海道,False
市川　卓,,,,,,,,,,,,,,,,,,,,,550,内野手,5,23,1986/06/07,186cm,90kg,O型,右左,三重,False
中島　卓也,,,,,,,,,,,,,,,,,,,,,480,内野手,1,18,1991/01/11,176cm,63kg,A型,右左,福岡,False
大平　成一,,,,,,,,,,,,,,,,,,,,,480,外野手,2,20,1989/04/08,183cm,91kg,A型,右左,長崎,False
杉谷　拳士,,,,,,,,,,,,,,,,,,,,,450,内野手,1,18,1991/02/04,173cm,75kg,B型,右両,東京都,True
木元　邦之,,,,,,,,,,,,,,,,,,,,,4100,内野手,9,31,1978/10/07,183cm,85kg,A型,右左,京都,False
高島　毅,,,,,,,,,,,,,,,,,,,,,1000,内野手,1,23,1986/05/29,176cm,78kg,O型,右右,大阪,False
長田　昌浩,,,,,,,,,,,,,,,,,,,,,770,内野手,7,25,1984/06/10,178cm,78kg,B型,右左,千葉,False
丹羽　将弥,,,,,,,,,,,,,,,,,,,,,680,外野手,2,20,1989/04/18,178cm,80kg,A型,右右,愛知,False
柴田　亮輔,,,,,,,,,,,,,,,,,,,,,530,内野手,4,22,1987/07/18,183cm,76kg,A型,右左,愛知,False
伊藤　光,,,,,,,,,,,,,,,,,,,,,520,捕手,2,20,1989/04/23,180cm,76kg,B型,右右,愛知,False
土井　健大,,,,,,,,,,,,,,,,,,,,,510,捕手,3,20,1989/01/24,176cm,82kg,A型,右右,兵庫,False
